n_features,roc_auc,lift@1%,lift@5%,lift@10%,var_eliminada
363,0.7104908385305427,5.407076586181064,2.612863236291077,2.65777096040885,max_ratio_fallos_sms_mov_cli_dm7
362,0.7219419423691815,4.956486870665976,3.2435543622923717,2.747864891270167,axe_nucleo_Compartidos / Otros/ Mix
361,0.7209728428144315,3.604717724120709,3.42375182686417,2.7929118567008255,axe_perfilhijos_Sin Hijos
360,0.7214060597548828,4.956486870665976,2.7930607008628754,2.65777096040885,dias_ult_evento_dns
359,0.7275299518451849,4.505897155150887,3.5138505591500686,3.1532875801460936,trf_pct_lineas_mov_con_exceso_mb
358,0.7189134852323886,3.604717724120709,3.1534556300064724,2.522630064116875,num_eventos_abier_remedy
357,0.7213104114913266,2.703538293090532,2.2524683071474803,2.522630064116875,con_num_sms_env_mov_lin_dm7
356,0.7149285454600336,4.055307439635798,2.0722708425756817,2.8830057875621424,ros_duration_yoigo
355,0.7343737292959961,4.055307439635798,3.2435543622923717,2.747864891270167,conn_fix_oe_estado_ont_fij_dm7_cli
354,0.7157494983512931,3.604717724120709,3.5138505591500686,2.7929118567008255,feature_53
353,0.7106776890956558,4.505897155150887,2.9732581654346735,2.8830057875621424,ros_duration_movistar
352,0.722636185343456,4.055307439635798,3.063356897720573,3.018146683854118,sum_pond_avg_sdb_30d_remedy
351,0.7200389144239312,4.055307439635798,3.1534556300064724,2.747864891270167,ros_duration_republica_movil
350,0.735899030712994,5.407076586181064,3.6039492914359683,3.288428476438069,axe_perfilhijos_Jovenes
349,0.7095230967966195,4.505897155150887,3.42375182686417,2.65777096040885,conn_fix_oe_alarm_ont_fij_dm7_cli
348,0.7132865795969469,4.505897155150887,2.702961968576976,2.747864891270167,flag_ilim_min_voz_cli
347,0.7196596258009221,4.055307439635798,3.5138505591500686,2.7028179258395086,axe_tipofamilia_Familia Estandar Senior
346,0.7147243796753496,4.055307439635798,3.063356897720573,3.018146683854118,axe_tipofamilia_Parejas Jovenes DINKIS
345,0.7179638277493012,2.703538293090532,2.7930607008628754,2.8830057875621424,min_cp_importe_fin_cli
344,0.7261470774216457,4.055307439635798,2.9732581654346735,2.8830057875621424,trf_diferencia_mb_vs_600
343,0.7348723379261803,4.505897155150887,3.6039492914359683,3.0631936492847767,axe_nucleo_Pareja
342,0.7217959586061231,3.604717724120709,3.1534556300064724,2.8379588221314838,ros_lin_qt_lineas
341,0.7192065342087217,3.1541280086056207,2.883159433148774,2.8830057875621424,gem_max_saltos
340,0.7046723960457181,4.055307439635798,2.7930607008628754,2.65777096040885,crm_eventos_in_dias_ult_evento
339,0.7225962197499148,3.604717724120709,3.42375182686417,3.288428476438069,dns_cat_education_no_wknd_maxdurationinferred
338,0.7273685634246039,4.505897155150887,3.5138505591500686,2.522630064116875,con_min_ratio_llam_caidas_mov_lin_dm7
337,0.7188480214459749,3.604717724120709,3.1534556300064724,3.018146683854118,max_ratio_cc_min_mov_cli
336,0.7305055260664108,4.505897155150887,3.063356897720573,2.9730997184234593,crm_eventos_in_max_avg_sdb_30d
335,0.723262573324728,4.055307439635798,2.9732581654346735,2.8830057875621424,ros_sna_num_lines_with_ego_by_cli
334,0.7277511084143747,4.505897155150887,3.1534556300064724,2.747864891270167,axe_totalviviendas
333,0.7211892169704436,6.308256017211241,2.883159433148774,2.8830057875621424,dns_cat_work_wknd_maxdurationinferred
332,0.7293620967368273,4.055307439635798,3.42375182686417,2.8379588221314838,dias_ult_llam_cab_tit
331,0.7240284083033074,4.505897155150887,3.063356897720573,2.747864891270167,axe_nucleo_Monoparental
330,0.715909757257204,3.1541280086056207,3.1534556300064724,2.8379588221314838,dns_cat_education_no_wknd_numbersessionsinferred
329,0.7168514240248058,4.505897155150887,3.063356897720573,3.108240614715435,ratio_precio_min_cos_mov_cli
328,0.7072760595376315,5.8576663016961525,2.9732581654346735,2.7929118567008255,prob_cond_avg_sdb_30d_remedy
327,0.7186116524770786,4.505897155150887,2.883159433148774,2.7028179258395086,dns_juegos_no_wknd_numbersessionsinferred
326,0.7208642772288497,3.1541280086056207,2.702961968576976,2.8379588221314838,crm_eventos_in_sum_pond_avg_sdb_30d
325,0.7205869333128772,3.604717724120709,3.1534556300064724,2.9730997184234593,uni_ratio_consumo_contratado_minutos
324,0.7204764451491334,4.055307439635798,3.5138505591500686,2.8379588221314838,feature_28
323,0.7162245553989937,4.505897155150887,3.3336530945782705,2.9730997184234593,ros_duration_lebara
322,0.7233583177171923,3.604717724120709,2.702961968576976,2.928052752992801,num_llam_cam_tit_60d
321,0.7195244084755705,4.055307439635798,2.883159433148774,2.8379588221314838,feature_50
320,0.7138174635080246,4.055307439635798,2.612863236291077,2.477583098686216,axe_perfilnucleo_Adulto
319,0.7256356956627983,6.308256017211241,3.42375182686417,3.018146683854118,uni_dias_ult_xsell
318,0.7273566073916593,4.055307439635798,3.7841467560077664,3.108240614715435,axe_tipofamilia_null
317,0.7186804086785947,4.505897155150887,3.3336530945782705,2.747864891270167,ratio_precio_min_inc_mov_cli
316,0.7142633454321177,4.055307439635798,3.5138505591500686,2.7028179258395086,con_min_ratio_fallos_sms_mov_lin_dm7
315,0.7280817197615465,4.505897155150887,3.3336530945782705,2.7929118567008255,num_alarm_ont_fij_cli_dm7
314,0.7193586702218983,5.407076586181064,3.2435543622923717,2.8830057875621424,trf_pct_lineas_mov_con_exceso_minutos
313,0.7236737286807711,5.407076586181064,3.063356897720573,3.198334545576752,ratio_precio_min_inc_fij_cli
312,0.722044331672418,4.956486870665976,2.883159433148774,3.018146683854118,num_sms_mov_cli_dm7
311,0.7287680200847895,5.8576663016961525,3.7841467560077664,3.288428476438069,uni_min_ratio_consumo_contratado_movil_minutes
310,0.7259586647617762,5.407076586181064,2.883159433148774,3.0631936492847767,dias_ult_cdt_cli
309,0.7325402986802078,5.407076586181064,3.1534556300064724,2.928052752992801,crm_whatsapp_num_events_dm45_churn_010
308,0.7280711215494289,3.604717724120709,3.7841467560077664,3.0631936492847767,crm_eventos_in_min_avg_sdb_30d
307,0.7199140309562,5.8576663016961525,3.5138505591500686,2.6127239949781917,dias_sig_cierre_central_cli
306,0.7215942921730497,2.703538293090532,3.5138505591500686,3.0631936492847767,axe_perfilhijos_Menores
305,0.720986348926019,3.604717724120709,3.2435543622923717,2.6127239949781917,num_disp_naveg_fij_cli_dm7
304,0.7196051928067122,5.407076586181064,3.3336530945782705,3.0631936492847767,flag_ppotro_crm_dm7
303,0.7134785249941891,6.308256017211241,3.1534556300064724,2.8830057875621424,flag_ppaten_crm_dm7
302,0.7277626679155734,4.956486870665976,3.42375182686417,2.928052752992801,trf_nro_lineas_mov_con_tarifa_no_top
301,0.7127544940745181,5.407076586181064,3.2435543622923717,2.8379588221314838,num_operators_dns_dm30
300,0.7286693918250823,4.956486870665976,3.2435543622923717,2.7929118567008255,ros_duration_lowi
299,0.7274798566679529,6.308256017211241,2.9732581654346735,2.9730997184234593,lb_nro_consolas
298,0.7219842030404036,5.8576663016961525,3.2435543622923717,2.747864891270167,crm_whatsapp_max_churn_dm7
297,0.7294910416509255,4.505897155150887,3.2435543622923717,2.928052752992801,feature_25
296,0.7187232341071519,6.308256017211241,3.2435543622923717,2.9730997184234593,ros_sna_max_lines_llaman_node
295,0.7237220935376572,4.505897155150887,3.2435543622923717,2.7929118567008255,dns_cat_education_wknd_maxdurationinferred
294,0.7227898834513893,6.308256017211241,3.1534556300064724,2.65777096040885,trf_nro_lineas_exceso_mins
293,0.7274763960272613,4.505897155150887,3.063356897720573,2.65777096040885,crm_whatsapp_max_churn_dm45
292,0.7284620778186581,3.604717724120709,3.3336530945782705,2.8830057875621424,uni_nota_ult_encuesta
291,0.7192483863320842,4.956486870665976,3.5138505591500686,3.2433815110074105,con_num_fallos_est_llam_mov_lin_dm7
290,0.7150075994708295,4.956486870665976,2.702961968576976,2.8379588221314838,trf_nro_lineas_mov_con_tarifa_top
289,0.7220644586625508,4.505897155150887,3.1534556300064724,3.018146683854118,dias_ult_llam_meco
288,0.729131219131806,4.505897155150887,3.42375182686417,3.0631936492847767,uni_num_lines_pct_minutes_mayor_70
287,0.7188568172410658,4.956486870665976,3.2435543622923717,2.7028179258395086,feature_98
286,0.7287214095804762,4.055307439635798,3.42375182686417,2.928052752992801,flag_ppfide_crm_dm7
285,0.729991789149315,4.055307439635798,3.42375182686417,3.288428476438069,feature_40
284,0.7153406500890442,2.703538293090532,3.5138505591500686,2.7929118567008255,uni_num_lines_minutos_disponibles_ilimitados
283,0.7193416914535056,4.505897155150887,3.42375182686417,2.65777096040885,lb_max_download_traffic
282,0.7241512249995146,4.505897155150887,3.42375182686417,3.108240614715435,max_avg_sdb_30d_remedy
281,0.7111525058210859,3.604717724120709,2.9732581654346735,2.6127239949781917,axe_perfilhijos_null
280,0.7239099654724188,4.956486870665976,3.694048023721867,3.0631936492847767,feature_49
279,0.7322492924431718,4.956486870665976,3.3336530945782705,2.928052752992801,con_num_paq_naveg_mov_lin_dm7
278,0.7259512868680797,5.407076586181064,3.2435543622923717,3.018146683854118,lb_total_devices
277,0.7235445314282891,4.055307439635798,3.063356897720573,2.8830057875621424,con_max_latencia_naveg_mov_lin_dm7
276,0.7115315060573709,4.956486870665976,3.063356897720573,2.6127239949781917,uni_flag_deposito_mb
275,0.7253011310142812,4.055307439635798,3.7841467560077664,2.9730997184234593,btl_llaa_num_envios_last6months
274,0.723014296387341,4.055307439635798,3.063356897720573,2.7028179258395086,con_max_ratio_llam_caidas_mov_lin_dm7
273,0.7284161402167014,3.1541280086056207,3.2435543622923717,3.378522407299386,ros_duration_ono
272,0.7204083738660875,4.956486870665976,3.7841467560077664,2.8830057875621424,feature_13
271,0.7172256057995723,4.505897155150887,3.063356897720573,2.7028179258395086,uni_max_ratio_consumo_contratado_movil_minutes
270,0.7218541526438622,4.505897155150887,3.063356897720573,2.7028179258395086,num_repetidores_naveg_fij_dm7
269,0.7200627423770256,5.407076586181064,2.9732581654346735,2.928052752992801,uni_lineas_fijo_sdb_3m
268,0.7135414774128789,4.055307439635798,3.1534556300064724,2.522630064116875,feature_64
267,0.7242042521084434,3.1541280086056207,3.1534556300064724,3.018146683854118,uni_num_lines_pct_mb_mayor_70
266,0.7139196004728774,4.055307439635798,3.42375182686417,2.6127239949781917,lb_avg_upload_traffic
265,0.7303730243827131,5.407076586181064,3.6039492914359683,2.747864891270167,con_num_fallos_sms_env_mov_lin_dm7
264,0.717248123996294,4.055307439635798,2.4326657717192783,2.747864891270167,num_cortes_optic_naveg_fij_cli_dm7
263,0.7174594754168582,4.956486870665976,3.1534556300064724,2.8830057875621424,input_calls_max_churn_dm7_te7
262,0.7213837097837503,3.604717724120709,3.694048023721867,3.0631936492847767,uni_num_llamadas_importe
261,0.7106444525256813,3.604717724120709,3.063356897720573,2.6127239949781917,uni_cobertura_ftth_neba
260,0.7209999751987417,4.956486870665976,3.7841467560077664,3.0631936492847767,axe_tipofamilia_Parejas Jubiladas
259,0.7210265067773765,4.505897155150887,2.702961968576976,3.018146683854118,num_eventos_remedy
258,0.7207557717238355,4.956486870665976,2.702961968576976,3.018146683854118,uni_num_llamadas_fuera_tarifa_cli
257,0.717782792983128,4.505897155150887,3.2435543622923717,2.7028179258395086,min_avg_sdb_30d_remedy
256,0.7175197963066888,4.505897155150887,3.5138505591500686,2.7028179258395086,uni_ratio_consumo_contratado_mb
255,0.7289513018641894,5.407076586181064,3.5138505591500686,3.108240614715435,uni_dias_consulta_cp
254,0.7249024604001769,4.505897155150887,3.5138505591500686,3.288428476438069,dns_cat_entertainment_no_wknd_maxdurationinferred
253,0.7191051422429067,3.604717724120709,3.5138505591500686,3.018146683854118,uni_duracion_llamadas
252,0.7195106139772586,4.505897155150887,2.2524683071474803,2.928052752992801,min_cp_dias_fin_cli
251,0.7153624473189552,6.308256017211241,3.063356897720573,2.928052752992801,con_max_dist_celda_home_mov_lin_dm7
250,0.7300445879520869,5.8576663016961525,3.5138505591500686,2.7929118567008255,con_min_ratio_llam_no_estab_mov_lin_dm7
249,0.7222245253106454,4.956486870665976,2.883159433148774,2.8379588221314838,dias_ult_cfijo_cli
248,0.715789764347672,4.505897155150887,3.2435543622923717,2.6127239949781917,feature_1
247,0.7206842277839844,4.505897155150887,2.883159433148774,2.8379588221314838,uni_importe_fuera_tarifa_cli
246,0.7236116173900271,5.407076586181064,3.063356897720573,2.8830057875621424,con_max_ratio_naveg_2g_mov_lin_dm7
245,0.7192168920985691,4.505897155150887,3.5138505591500686,2.8830057875621424,dns_competencia_maxdurationinferred
244,0.7215548552885029,5.8576663016961525,2.4326657717192783,2.7929118567008255,dns_cat_work_no_wknd_maxdurationinferred
243,0.7277378306089439,4.956486870665976,3.42375182686417,2.747864891270167,dias_desde_ultimo_dns
242,0.7171758951379729,4.956486870665976,2.9732581654346735,2.7929118567008255,dns_cat_work_no_wknd_numbersessionsinferred
241,0.715090955250263,4.055307439635798,2.9732581654346735,2.8379588221314838,uni_ppfide_dm7
240,0.7213248788919951,4.956486870665976,3.2435543622923717,3.1532875801460936,uni_pct_lines_minutos_disponibles_ilimitados
239,0.7177715579169942,4.505897155150887,2.883159433148774,3.018146683854118,con_max_ratio_fallos_sms_mov_lin_dm7
238,0.7166417668762469,3.604717724120709,3.3336530945782705,2.928052752992801,dns_cat_education_wknd_numbersessionsinferred
237,0.7126700808770955,4.505897155150887,2.7930607008628754,2.65777096040885,feature_36
236,0.7068881193128936,4.505897155150887,2.9732581654346735,2.8830057875621424,uni_bono_adicional_mb_cli
235,0.7226964942171732,4.956486870665976,3.2435543622923717,3.0631936492847767,feature_54
234,0.7142216375021172,5.407076586181064,3.063356897720573,2.8830057875621424,uni_duracion_llamadas_importe
233,0.7290585456772849,4.505897155150887,3.964344220579565,3.3334754418687274,ros_sna_pct_lines_cli_conectados_max_node
232,0.7212181758040077,4.956486870665976,2.7930607008628754,2.8379588221314838,con_min_ratio_naveg_4g_mov_lin_dm7
231,0.7157242645129177,4.055307439635798,3.694048023721867,3.108240614715435,feature_60
230,0.7187774508113184,4.055307439635798,2.9732581654346735,2.8379588221314838,uni_minutos_fuera_tarifa_cli
229,0.7248705936671429,4.505897155150887,3.063356897720573,3.1532875801460936,axe_tipofamilia_Familia Estandar Joven
228,0.720995240850018,2.703538293090532,3.2435543622923717,2.8830057875621424,gem_max_total_use_days_cli
227,0.7154487470461989,5.407076586181064,3.2435543622923717,2.8830057875621424,con_num_llam_estab_mov_lin_dm7
226,0.7207215618486666,4.956486870665976,3.2435543622923717,3.1532875801460936,uni_dto_porc_cli
225,0.7261426074274193,5.407076586181064,3.42375182686417,3.2433815110074105,max_duration_dns_dm30
224,0.721358524009829,6.308256017211241,3.964344220579565,3.0631936492847767,uni_bono_100_mb_cli
223,0.711925670628908,4.956486870665976,2.9732581654346735,2.477583098686216,axe_perfilnucleo_null
222,0.717582400258087,5.407076586181064,3.2435543622923717,3.1532875801460936,feature_84
221,0.7226194589134474,4.505897155150887,3.063356897720573,2.928052752992801,feature_80
220,0.7228817586553027,5.407076586181064,3.42375182686417,3.018146683854118,uni_dto_valor_cli
219,0.7227593985714091,4.505897155150887,3.5138505591500686,3.018146683854118,uni_meses_1sdb_movil
218,0.7239292393184922,4.505897155150887,3.1534556300064724,3.0631936492847767,num_disp_mc_naveg_fij_cli_dm7
217,0.7253930662987621,4.505897155150887,3.42375182686417,2.65777096040885,max_ratio_naveg_2g_mov_cli_dm7
216,0.7157560231009301,4.956486870665976,3.2435543622923717,3.0631936492847767,min_ratio_naveg_4g_mov_cli_dm7
215,0.7069468420596272,4.505897155150887,3.6039492914359683,3.018146683854118,num_eventos_dns
214,0.7204532900983955,4.505897155150887,2.7930607008628754,2.7028179258395086,uni_dto_meses_fin_cli
213,0.7309257896364962,4.956486870665976,3.6039492914359683,2.9730997184234593,feature_74
212,0.7264529716233232,4.505897155150887,3.6039492914359683,3.0631936492847767,avg_potenc_ont_rec_fij_cli_dm7
211,0.7243185734123974,5.407076586181064,3.1534556300064724,2.8830057875621424,uni_bono_mas_mb_cli
210,0.7139638798511694,4.956486870665976,3.1534556300064724,3.018146683854118,feature_47
209,0.7251972156646286,4.505897155150887,3.2435543622923717,2.928052752992801,max_ratio_llam_caidas_mov_cli_dm7
208,0.7260003486595497,4.505897155150887,3.42375182686417,2.7028179258395086,dns_misc_netflix_no_wknd_numbersessionsinferred
207,0.723880429865406,4.505897155150887,3.3336530945782705,3.018146683854118,trf_pct_lineas_mov_con_tarifa_no_top
206,0.7197671219524012,3.604717724120709,3.1534556300064724,2.8830057875621424,lb_max_upload_traffic
205,0.7283018910094285,4.956486870665976,3.063356897720573,3.0631936492847767,dias_ult_rfb_act_cli
204,0.7226697343323819,4.956486870665976,3.3336530945782705,2.7028179258395086,uni_dias_ult_encuesta
203,0.7085791709996772,4.055307439635798,2.9732581654346735,2.747864891270167,axe_valor_vivienda
202,0.7090726968138459,4.505897155150887,2.702961968576976,2.477583098686216,ros_sna_num_nodes_jzz
201,0.7201362209111521,4.505897155150887,2.883159433148774,2.8830057875621424,dns_cat_work_wknd_numbersessionsinferred
200,0.7169211054670626,6.75884573272633,2.4326657717192783,3.0631936492847767,dns_juegos_wknd_numbersessionsinferred
199,0.7107649501119805,2.703538293090532,3.1534556300064724,2.7028179258395086,axe_superficiemediaviviendas
198,0.725622477937935,4.055307439635798,3.3336530945782705,3.018146683854118,con_min_dist_celda_home_mov_lin_dm7
197,0.725620927859292,4.505897155150887,3.3336530945782705,3.018146683854118,feature_10
196,0.7132375899021581,4.055307439635798,2.883159433148774,2.928052752992801,billing_shock_6m_cli
195,0.7241489179057202,4.505897155150887,3.5138505591500686,2.928052752992801,axe_media_tecno3
194,0.7145825534875664,4.505897155150887,3.6039492914359683,2.7929118567008255,feature_69
193,0.7130497660318507,3.1541280086056207,3.42375182686417,2.9730997184234593,ros_duration_resto_de_operadores
192,0.7216816132699422,4.505897155150887,3.063356897720573,2.9730997184234593,conn_fix_avg_potenc_olt_trans_fij_dm7_cli
191,0.7215720383308253,4.505897155150887,3.5138505591500686,3.2433815110074105,crm_eventos_in_num_eventos
190,0.7176785772306377,4.505897155150887,2.9732581654346735,2.8830057875621424,feature_43
189,0.7211953932527888,5.8576663016961525,3.2435543622923717,2.9730997184234593,min_retrans_naveg_mov_cli_dm7
188,0.7125015669012019,4.956486870665976,2.7930607008628754,2.7028179258395086,uni_cp_dias_pctpend_cli
187,0.7199053673383577,4.505897155150887,3.42375182686417,2.8830057875621424,feature_42
186,0.718117658034483,4.055307439635798,3.063356897720573,2.567677029547533,feature_34
185,0.7223632994055965,4.055307439635798,3.42375182686417,2.6127239949781917,feature_77
184,0.7161466068706407,4.956486870665976,3.1534556300064724,2.8830057875621424,feature_89
183,0.7295698913877919,4.505897155150887,3.5138505591500686,2.9730997184234593,feature_82
182,0.7292780560389237,4.505897155150887,3.5138505591500686,3.0631936492847767,uni_cp_importe_fin_cli
181,0.721601105309411,4.055307439635798,3.6039492914359683,2.928052752992801,feature_39
180,0.7204572794480816,4.505897155150887,2.9732581654346735,3.0631936492847767,con_min_ratio_mb_naveg_util_mov_lin_dm7
179,0.7274557883925882,4.505897155150887,3.6039492914359683,3.108240614715435,feature_30
178,0.7194399952781481,4.055307439635798,3.2435543622923717,2.747864891270167,con_max_ratio_llam_no_estab_mov_lin_dm7
177,0.7217569663177763,5.407076586181064,2.702961968576976,2.7028179258395086,feature_23
176,0.7199520859876928,3.604717724120709,3.1534556300064724,2.7929118567008255,lb_upload_traffic
175,0.7237781847555317,4.505897155150887,2.7930607008628754,2.7929118567008255,uni_fact_1m
174,0.7267110537093359,4.055307439635798,3.2435543622923717,3.1532875801460936,fact_3m
173,0.7234968995543272,4.055307439635798,2.883159433148774,2.928052752992801,feature_79
172,0.7111068566058536,3.604717724120709,2.7930607008628754,2.6127239949781917,uni_ratio_precio_consumo_minutos_normalised
171,0.7226688571560954,4.055307439635798,3.3336530945782705,2.9730997184234593,axe_media_tecno1
170,0.722869730525677,5.407076586181064,3.7841467560077664,3.108240614715435,feature_76
169,0.7300406106185146,5.407076586181064,3.694048023721867,3.378522407299386,feature_14
168,0.7283219218706531,5.407076586181064,3.5138505591500686,3.0631936492847767,feature_22
167,0.7224693776556812,4.956486870665976,3.42375182686417,3.018146683854118,dns_juegos_no_wknd_maxdurationinferred
166,0.7307813559520808,4.956486870665976,2.883159433148774,3.2433815110074105,ros_sna_pct_nodes_no_jzz
165,0.7245472761008731,4.055307439635798,2.5227645040051776,3.3334754418687274,feature_71
164,0.7230638628555784,4.956486870665976,2.612863236291077,2.7929118567008255,con_max_mb_naveg_no_util_mov_lin_dm7
163,0.7132595673737716,5.407076586181064,2.883159433148774,2.522630064116875,axe_media_gcfid2
162,0.7212579851880733,4.956486870665976,3.2435543622923717,2.8830057875621424,feature_91
161,0.7328662357592233,4.505897155150887,3.3336530945782705,3.108240614715435,input_calls_max_churn_dm15_te7
160,0.7139904234459176,4.055307439635798,3.063356897720573,3.018146683854118,feature_95
159,0.7259429476853024,4.505897155150887,2.9732581654346735,3.0631936492847767,uni_min_ratio_consumo_contratado_movil_mb
158,0.725996647696588,3.604717724120709,1.9821721102897825,2.8830057875621424,feature_83
